sku,cost,name,fnsku,last-seen,Cost,Compare
amzn.gr.TBT3-UDZ-KQgFPyk3KK_Nna5zode--AC,137.23,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003YYJOKR,2023-09-14T20:00:00-04:00,137.23,
amzn.gr.TBT3-UDZ-miayjtmenGSTzk55gzdX-VG,0,"Plugable 14-in-1 USB-C and Thunderbolt 3 Dock - Compatible with Mac and Windows, 96W Laptop Charging, 2x HDMI 2.0 and DisplayPort, 7x USB ports, Ethernet, Audio, SD/MicroSD",X00379HEO7,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-CAP60-A-AeGpiVRgRPoXHnjL-LN,50.99,"Plugable HDMI Video Capture Card, USB 3.0 or USB C, Record, Stream and Go Live with DSLR, 1080P 60FPS with HDMI Pass Through - Compatible with Windows, Mac OS, Linux, OBS Streaming",X003YB3P0Z,2023-08-31T20:00:00-04:00,50.99,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-CA1A-KUsbWB8YyOyliom2AKh9J-LN,72.74,"Plugable USB C Docking Station with Charging, Compatible with Thunderbolt 3 and USB-C MacBooks and Specific Windows, Chromebook, Linux Systems (HDMI Display, 60W Charging, Ethernet, 3X USB 3.0 Ports)",X003QSZBI5,2023-08-31T20:00:00-04:00,72.74,"{""sharedFormula"":""G1026""}"
USB2-HUB4BC,9.99,"Plugable USB 2.0 4-Port High Speed Hub with 12.5W Power Adapter, Driverless",B005P2BY5I,2023-09-28T20:00:00-04:00,9.99,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-MD103-LRRlSEbBAKOSs6VY-LN,0,"Plugable USB C to HDMI Multiport Adapter, Driverless 3-in-1 USB C Hub with 4K HDMI Output, USB 3.0 and USB-C Charging Port, Compatible with MacBook, Chromebook, Dell XPS, Thunderbolt 3 and More",X003H7EZX7,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.TBT3-UDZ-7aXE2OBAtRJsdRYT7ebe-VG,0,"Plugable 14-in-1 USB-C and Thunderbolt 3 Dock - Compatible with Mac and Windows, 96W Laptop Charging, 2x HDMI 2.0 and DisplayPort, 7x USB ports, Ethernet, Audio, SD/MicroSD",X0037AHL21,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950Z-SaOa1s8yguic4PRAQvYf-VG,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X0036HUJQP,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900PDZ-vpcVVrVKiWuDv4fCnM-LN,0,"Plugable USB C Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003TP4PA5,2023-05-11T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900C-ybnvbih30PqbNUYUMR8Q-LN,64.4,"Plugable Laptop Docking Station Dual Monitor for USB-C or USB 3.0, Compatible with Windows and Mac, (Dual HDMI, 6X USB Ports, Gigabit Ethernet, Audio)",X003PCR5QN,2023-08-31T20:00:00-04:00,64.4,"{""sharedFormula"":""G1026""}"
amzn.gr.UGA-165-u4EtLQ5lve2LwauIl2uDM-PO,0,"Plugable USB 2.0 to DVI/VGA/HDMI Video Graphics Adapter for Multiple Monitors up to 1920x1080 Supports Windows 11, 10, 8.1, 7, XP, and Mac 10.14+",X003YPA2CZ,2023-08-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-6950U-V2Qv4ff0EY-zFquA55-VG,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003P2EKQ1,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900-5iVLMVtNVJycSGOu9buBa-AC,56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X003W7PT0Z,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-11IN1E-WJSyUGP6uUMiWUTQg-PO,42.37,"Plugable 11-in-1 USB-C Hub, 100W USB-C Pass-Through, Laptop Docking Station Dual Monitor, 4K 60Hz HDMI, Compatible with Thunderbolt, Windows, Chromebooks, Displays Mirrored on Mac",X003R9PUOX,2023-08-31T20:00:00-04:00,42.37,"{""sharedFormula"":""G1026""}"
amzn.gr.TBT3-UDZ-7u6diDU0XNmzllxG0X-GD,0,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD",X003K3TALP,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950Z-9re-7ROJ21LwXnFeFwxm-VG,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X003QGT7NR,2023-05-11T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-ULTC4K-i98YO7GQRiXGSg3wlu3-LN,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003UL89JB,2023-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-ULTC4K-B3bqSTR_2u0CZ6m4S-VG,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3 / 4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003IMVNB3,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900Z-6xCvVF5v54ZkxER1c9RJ-AC,63.88,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003S3FMFF,2023-08-31T20:00:00-04:00,63.88,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900Z-_n29SxP881rSWG5UFdDc-VG,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003V5EY6N,2023-06-15T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950Z-6N5D-_CYDg-En3JCf-hL-GD,0,,,2022-10-20T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900C4-xMFbeVm_mbdje9MHlmi-LN,0,"Plugable 14-in-1 USB C Docking Station with 4X HDMI, Quad Dock with 100W Charging, 4X HDMI Displays, Compatible with Windows, Thunderbolt 3/4, USB-C (4X USB, 1x USB-C, Ethernet, SD Card, Audio)",X003PDL3PV,2023-05-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
"amzn.gr.""UD-6950H""-AMuprEterDPnxtH4Rg-VG",0,,,2022-11-03T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900Z-ov9C6Yq1uuIsxWMM1_-LN,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003FTZ0UT,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UDS-7IN1-fhC-PFRQW82IKrXFMULH-LN,24.68,"Plugable 8-in-1 USB C Hub for iPad with Stand, 100W Pass-Through Charging, USB C Docking Station for iPad, 1x HDMI, 2X USB, Audio, SD, Driverless, Compatible with Windows, iPadOS, Phones, Tablets",X003YBPET5,2023-09-21T20:00:00-04:00,24.68,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-ULTC4K-kGGpzz7yveODwi77isy-GD,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003PC747N,2023-03-23T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-ULTC4K-WXqg8XlWxMD9lv6TKCq-AC,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Charging, USB C Dock for Thunderbolt 3 / 4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003C1S3KT,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
UD-MSTHDC,84.35,"Plugable 12-in-1 Dual 4K USB C Docking Station, Works with Chromebook Certified, 60W Charging Dock, Compatible with ChromeOS and Windows, 2X HDMI, 2X DisplayPort, 1x Ethernet, 1x USB-C, 6X USB, Audio",B0BSG1V54Y,2023-09-28T20:00:00-04:00,84.35,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-6950U-nnyYdq2VH-IjBmxqRq-PO,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003QM76M5,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
DPM-HDMIF,4.07,"Plugable Passive DisplayPort to HDMI Adapter, Driverless, Compatible with Windows and Linux Systems and Displays up to 4K UHD 3840x2160@30Hz",B01GW8DZV4,2023-09-28T20:00:00-04:00,4.07,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950PDH-JlgrkKkjOvozsiT46f-AC,0,"Plugable 13-in-1 USB C Docking Station Dual Monitor, 100W Charging, Dual 4K Displays 2X HDMI or 2X DisplayPort, Compatible with Mac, Windows, Thunderbolt 3/4, USB-C (5X USB, Ethernet, SD Card Reader",X003L3U7P7,2023-08-03T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USB-AUDIO-pDHVlq3xpmevq4egdcP-LN,0,"Plugable USB Audio Adapter with 3.5mm Speaker-Headphone and Microphone Jack, Add an External Stereo Sound Card to Any PC, Compatible with Windows, Mac, and Linux",X003OXODGD,2023-02-23T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USB2-MICRO-250X-Zs9gJwCEfHiPE-LN,21.13,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible with Windows, Mac, Linux (2MP, 250x Magnification)",X0033EZKOR,2023-08-31T20:00:00-04:00,21.13,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-CAP60-UnTmzRPm99TwSNAkx2-LN,0,"Plugable HDMI Video Capture Card, USB 3.0 or USB C, Record, Stream and Go Live with DSLR, 1080P 60FPS with HDMI Pass Through - Compatible with Windows, Mac OS, Linux, OBS Streaming",X003SQPO6T,2023-06-08T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
USB-AUDIO,4.42,"Plugable USB Audio Adapter with 3.5mm Speaker-Headphone and Microphone Jack, Add an External Stereo Sound Card to Any PC, Compatible with Windows, Mac, and Linux - Driverless",B00NMXY2MO,2023-09-28T20:00:00-04:00,4.42,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-CAP60-3hmyVVCrVkIKQ4tmtj-LN,50.99,"Plugable HDMI Video Capture Card, USB 3.0 or USB C, Record, Stream and Go Live with DSLR, 1080P 60FPS with HDMI Pass Through - Compatible with Windows, Mac OS, Linux, OBS Streaming",X003X4MA4P,2023-09-21T20:00:00-04:00,50.99,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900PDZ-gw04ZziH4g2sO7KZK3-VG,0,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003U6301N,2023-06-01T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USB2-MICRO-250X-hLxsRYmOV4y9f-VG,0,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible With Windows, Mac, Linux (2MP, 250x Magnification)",X003OT1LAN,2023-01-31T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-7IN1-JO-aZZkI9xzbmevf5jB-LN,0,"Plugable USB-C Hub 7-in-1, USB C Hub Compatible with Mac, Windows, Chromebook, USB4, Thunderbolt 4, and More (4K HDMI, 3 USB 3.0, SD & microSD Card Reader, 87W Charging)",X003RDROS9,2023-05-18T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.USB2-OTGE100-bkZjquSwW3O56zRP-LN,0,"Plugable USB 2.0 OTG Micro-B to 100Mbps Fast Ethernet Adapter Compatible with Windows Tablets, Raspberry Pi Zero, and Some Android Devices (ASIX AX88772A chipset).",X003UCP8TT,2023-07-20T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.PL2303-DB9-tYEiGCHaNFaSmkaG-VG,0,"Plugable USB to Serial Adapter Compatible with Windows, Mac, Linux (RS-232 / DB9 DTE Male Connector, Prolific PL2303HX Rev. D Chipset)",X003GFWWUX,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.PL2303-DB9-AkYtfB2AVIQtE6qHu--VG,0,"Plugable USB to Serial Adapter Compatible with Windows, Mac, Linux (RS-232DB9 Female Connector, Prolific PL2303HX Rev. D Chipset)",X0037S68O5,2022-10-13T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
"amzn.gr.""UD-ULTC4K""-tIWqb2srP_FIes5Pu-VG",0,,,2022-12-15T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
AMS-5IN1E,17.65,"Plugable 5-in-1 USB C Hub Multiport Adapter for MacBook Pro 14/16 Inch, Macbook Air M2 - USB-C 40Gbps Port Compatible with Thunderbolt/USB4 and 100W PD, Supports MagSafe (Ethernet, 2x USB), Driverless",B0BXD3YM9T,2023-09-28T20:00:00-04:00,17.65,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950H-yAojhRqZvb0-uJET3zmA-LN,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports Black",X003WPCOBT,2023-08-10T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950H-q4uqhytEyASgsq8wm78C-AC,80.92,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports Black",X003RWXW5J,2023-08-31T20:00:00-04:00,80.92,"{""sharedFormula"":""G1026""}"
amzn1.wdsku.v4.MYIUikAqfIpJNWqTRbMLClOXa,0,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible With Windows, Mac, Linux (2MP, 250x Magnification)",X003PIKN7F,2023-02-09T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-CA1A-80m2OXcdNFiTwZUn6H1z_-LN,72.74,"Plugable USB C Docking Station with Charging, Compatible with Thunderbolt 3 and USB-C MacBooks and Specific Windows, Chromebook, Linux Systems (HDMI Display, 60W Charging, Ethernet, 3X USB 3.0 Ports)",X003Q4C8ZD,2023-08-31T20:00:00-04:00,72.74,"{""sharedFormula"":""G1026""}"
amzn.gr.USBC-VGA-CABLE-EBwQkRE02MIy46-LN,5.36,"Plugable USB C to VGA Cable 6 Feet - Driverless Connect Your USB-C or Thunderbolt 3 Laptop to VGA Displays 1920x1080@60Hz (Compatible with 2018/2019 MacBook Pros, Dell XPS 13/15, Surface Book 2), 1.8m",X0033CCTYD,2023-08-31T20:00:00-04:00,5.36,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900C4-NU8bcI1dvG2MqDqhfij-LN,114.25,"Plugable 14-in-1 USB C Docking Station with 4X HDMI, Quad Dock with 100W Charging, 4X HDMI Displays, Compatible with Windows, Thunderbolt, USB-C (4X USB, 1x USB-C, Ethernet, SD Card, Audio)",X003X88C9N,2023-08-31T20:00:00-04:00,114.25,"{""sharedFormula"":""G1026""}"
amzn.gr.TBT4-UDZ-u_QEm7_5WVdkBZyN0xz6-PO,146.05,"Plugable 16-in-1 Thunderbolt 4 Dock with 100W Charging, 4K Quad Monitor Setup for Thunderbolt 4 Windows Laptops, Thunderbolt Certified Dock with 2x HDMI, 2x DisplayPort, 2.5G Ethernet, 7x USB, SD",X003P1RDIT,2023-08-31T20:00:00-04:00,146.05,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-CUBE-w3YjVWhKWy93EYY0ZDT7B-VG,39.71,"Plugable USB C Docking Station (HDMI, Ethernet, 3X USB Ports, No Driver Required)",X0038TGVPJ,2023-08-31T20:00:00-04:00,39.71,"{""sharedFormula"":""G1026""}"
"amzn.gr.""UD-6950Z""-aJUL0CAjmgMyH_OrK9-LN",0,,,2023-01-19T19:00:00-05:00,0,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950Z-6YWOoFkUgFMCOpBXg2SB-AC,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X0033NINUL,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
"amzn.gr.""UD-ULTC4K""-EUEb-7P9UAVxr3K36-LN",117.49,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003GW2ZLH,2023-08-31T20:00:00-04:00,117.49,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-ULTC4K-lTpJA0VbsNgJrTSvf4J-VG,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003VXUF81,2023-07-13T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
PS12-USB2B,16.23,"Plugable Surge Protector Power Strip with USB and 12 AC Outlets, Built-in 10.5W 2-Port USB Charger for Android, Apple iOS, and Windows Mobile Devices, 6 Foot Extension Cord",B00LH81W9C,2023-09-28T20:00:00-04:00,16.23,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-6950PDH-vj-J3FF3MqZCWMPmhi-LN,109.2,"Plugable 13-in-1 USB C Docking Station Dual Monitor, 100W Charging, Dual 4K Displays 2X HDMI or 2X DisplayPort, Compatible with Mac, Windows, Thunderbolt 3/4, USB-C (5X USB, Ethernet, SD Card Reader",X003ULASAT,2023-08-31T20:00:00-04:00,109.2,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900PDZ-ukgxY8sS43IIUOzCKe-LN,84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003VNSDKN,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900H-Lzb0OXuNxUeD3qAYSNMl-AC,51.49,"Plugable USB 3.0 Universal Laptop Docking Station for Windows and Mac (Dual Monitor: HDMI and DVI/HDMI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) - Horizontal",X003KY6UY9,2023-08-31T20:00:00-04:00,51.49,"{""sharedFormula"":""G1026""}"
amzn.gr.TBT3-NVME1TB-IIpGaYQAxB2k-QPM-LN,171.43,Plugable 1TB Thunderbolt 3 External SSD NVMe Drive (Up to 2400MBs/1800MBs R/W),X003ZCTGO7,2023-09-28T20:00:00-04:00,171.43,"{""sharedFormula"":""G1026""}"
amzn.gr.UD-3900-ZQxMCUD6axb-cWzr6zg-LN,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X003G4J3EH,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G1026""}"
USBC-HDMI-CABLE,8.64,"Plugable USB C to HDMI Cable 6ft - Connect USB-C, Thunderbolt 3, Thunderbolt 4 or USB4 Laptops to HDMI Displays up to 4K@60Hz - Compatible with Mac and Windows, HDMI 2.0, 1.8m - Driverless",B0727QQLV2,2023-09-28T20:00:00-04:00,8.64,"{""sharedFormula"":""G1026""}"
amzn.gr.MDP-HDMI-MuOs5Q_iURspAnQSLWSD-LN,6.49,Plugable Mini DisplayPort/Thunderbolt 2 to HDMI 2.0 Adapter for Older Macs and Surface PCs with MDP Ports - Driverless,X003VEUB7Z,2023-08-31T20:00:00-04:00,6.49,"{""sharedFormula"":""G1026""}"
amzn.gr.TBT3-UDZ-KM56xe-WrtQR7mctaw_9-AC,0,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD",X003PUE2TX,2023-03-23T20:00:00-04:00,0,
amzn.gr.UD-ULTC4K-tCXNjbdX2MbZF5N85-VG,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3 / 4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003H2ZDGZ,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.&quot;TBT4-40G2M&quot;-2wCiYiOO9_f6QfOY-LN,0,"Plugable Thunderbolt 4 Cable [Thunderbolt Certified] 6.6ft USB4 Cable with 100W Charging, Single 8K or Dual 4K Displays, 40Gbps Data Transfer, Compatible with Thunderbolt 4, USB4, Thunderbolt 3, USB-C",X003DH49CX,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-CUBE-R-3NETiod8pzyjC2be4dx-VG,39.71,"Plugable USB C Docking Station (HDMI, Ethernet, 3X USB Ports, No Driver Required)",X003Y9BOVT,2023-09-21T20:00:00-04:00,39.71,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-6950H-qZrVzOTxyh07LY-g7_Y--GD,0,"Plugable USB 3.0 Dual 4K Display Horizontal Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003TQUDTB,2023-05-18T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.USB4-HUB3A-eLAFHiSq4tCTBzZM-AC,0,"Plugable 5-in-1 Thunderbolt 4 Hub with 60W Charging, Single 8K or Dual 4K Display, Compatible with Thunderbolt 4/3 / USB4 Macs and Thunderbolt 4 / USB4 Windows (1x USB-C to HDMI Adapter)",X003IBJXIJ,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-3900Z-bt7q_TuPvKPOCs3-rtIq-VG,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003OPT84N,2023-01-26T19:00:00-05:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.USB3-E1000-D5rxvDcAEomEU5ukAw-VG,0,"Plugable USB to Ethernet Adapter, USB 3.0 to Gigabit Ethernet, Supports Windows 11, 10, 8.1, 7, XP, Linux, Chrome OS",X003UJ8V87,2023-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-768PDZ-DgSXN-S33wLrXXJ-KnI-LN,94.03,"Plugable 13-in-1 USB-C Triple Monitor Docking Station with 100W Laptop Charging and 20W USB-C Charging - 3X HDMI Dock, Compatible with Windows, Mac with USB-C/Thunderbolt (Ethernet, 6X USB, SD Card)",X003SOP9QV,2023-08-31T20:00:00-04:00,94.03,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-6950Z-CgyxOVW0hN6ucou6tMd3-AC,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X003WI2E11,2023-07-20T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-6950H-Kjql9Cq2l49HVtUdj_g7-VG,80.92,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports Black",X003YWO8YV,2023-09-14T20:00:00-04:00,80.92,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-3900C4-ahDBFNkxf9dPt3nvQgm-AC,0,"Plugable 14-in-1 USB C Docking Station with 4X HDMI, Quad Dock with 100W Charging, 4X HDMI Displays, Compatible with Windows, Thunderbolt 3/4, USB-C (4X USB, 1x USB-C, Ethernet, SD Card, Audio)",X003T0PRAR,2023-04-30T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.USBC-VGA-CABLE-sH-eapX3gTnKRp-LN,0,"Plugable USB C to VGA Cable - Connect Your USB-C or Thunderbolt 3 Laptop to VGA Displays up to 1920x1080@60Hz (Compatible with 20189 MacBook Pros, Dell XPS 13 and 15, Surface Book 2), 6 Feet, 1.8m",X003RY5YM1,2023-04-30T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.DP-HDMI-tWRSrV7HJnyEC4HCC0Mu2-VG,0,"Plugable Active DisplayPort to HDMI Adapter - Connect Any DisplayPort-Enabled PC or Tablet to an HDMI Enabled Monitor, TV or Projector for Ultra-HD Video Streaming (HDMI 2.0 up to 4K 3840x2160 @60Hz)",X0036PU705,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.USB-BT4LE-CfnPMVvznNKI2jWYGVB-LN,0,"Plugable USB Bluetooth 4.0 Low Energy Micro Adapter (Compatible with Windows 11, 10, 8.x, 7, Classic Bluetooth, Gamepad, and Stereo Headset Compatible)",X003WE17CR,2023-08-24T20:00:00-04:00,0,"{""sharedFormula"":""G1090""}"
amzn.gr.MDP-HDMI-kqShPWtS8CmioW26JxtF-VG,6.49,Plugable Mini DisplayPort/Thunderbolt 2 to HDMI 2.0 Adapter for Older Macs and Surface PCs with MDP Ports - Driverless,X0034G311D,2023-08-31T20:00:00-04:00,6.49,"{""sharedFormula"":""G1090""}"
amzn.gr.UD-3900PDZ-Y9zHD1Ug1657-HQ6-GD,0,"Plugable USB C Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3x HDMI, 6x USB Ports, 60W USB PD)",X003KFB79B,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1090""}"
